4825012100|경상남도|김해시|지내동|482504805439|분성로727번길|0|8|35|50827|4825012100103270002086556|김해시동부지역치매안심센터|의료시설|||3|0|0|0||||0|1129460.904553|1693660.018294|1129442.823601|1693659.176726|Gyeongsangnam-do|Gimhae-si|Jinae-dong|Bunseong-ro 727beon-gil|1|34
4825012500|경상남도|김해시|부곡동|482504805691|장유로55번길|0|17|0|50971|4825031023101000000094267||공장/창고시설|||1|0|0|0||||0|1118136.365716|1692052.43458|1118188.507564|1692007.050135|Gyeongsangnam-do|Gimhae-si|Bugok-dong|Jangyu-ro 55beon-gil|1|34
2650010300|부산광역시|수영구|민락동|265004214003|감포로18번길|0|5|0|48277|2650010300101550007013875|드림하우스|주택|||5|0|2|0|주1동|||0|1147609.373574|1686204.072109|1147606.302324|1686200.790812|Busan|Suyeong-gu|Millak-dong|Gampo-ro 18beon-gil|1|34
2653010500|부산광역시|사상구|감전동|265302006017|학감대로|0|252|0|46985|2653010500101380001008623||업무시설|||1|0|0|0||||0|1135777.643934|1685234.831644|1135767.50632|1685249.157826|Busan|Sasang-gu|Gamjeon-dong|Hakgam-daero|1|34
2653010600|부산광역시|사상구|주례동|265304217389|학장로324번길|0|8|0|47012|2653010600111620032006172||교육및복지시설|||0|0|0|0||||0|1136649.141024|1684797.667113|1136671.08622|1684805.850555|Busan|Sasang-gu|Jurye-dong|Hakjang-ro 324beon-gil|1|34
2653010600|부산광역시|사상구|주례동|265304217389|학장로324번길|0|8|0|47012|2653010600111620032015386||교육및복지시설|||0|0|0|0||||0|1136666.313285|1684774.714841|1136671.08622|1684805.850555|Busan|Sasang-gu|Jurye-dong|Hakjang-ro 324beon-gil|1|34
2653010600|부산광역시|사상구|주례동|265304217389|학장로324번길|0|8|0|47012|2653010600111620032019053||교육및복지시설|||5|2|0|0||||0|1136662.001214|1684798.65394|1136671.08622|1684805.850555|Busan|Sasang-gu|Jurye-dong|Hakjang-ro 324beon-gil|1|34
2653010600|부산광역시|사상구|주례동|265304217389|학장로324번길|0|8|0|47012|2653010600111620039008377||교육및복지시설|||0|0|0|0||||0|1136656.47655|1684779.90986|1136671.08622|1684805.850555|Busan|Sasang-gu|Jurye-dong|Hakjang-ro 324beon-gil|1|34
2653010600|부산광역시|사상구|주례동|265304217389|학장로324번길|0|8|0|47012|2653010600111620146026789||교육및복지시설|||5|2|0|0||||0|1136680.57377|1684790.945867|1136671.08622|1684805.850555|Busan|Sasang-gu|Jurye-dong|Hakjang-ro 324beon-gil|1|34
2723013100|대구광역시|북구|연경동|272303352157|연경지묘로|0|7|0|41409|2723013100109710000000001||근린생활시설|||3|0|0|0||||0|1100496.907309|1772287.277983|1100532.338626|1772320.887159|Daegu|Buk-gu|Yeongyeong-dong|Yeongyeongjimyo-ro|1|34
2723013100|대구광역시|북구|연경동|272303352157|연경지묘로|0|7|0|41409|2723013100109710000000002||근린생활시설|||1|0|0|0||||0|1100520.947114|1772337.22986|1100532.338626|1772320.887159|Daegu|Buk-gu|Yeongyeong-dong|Yeongyeongjimyo-ro|1|34
2723013100|대구광역시|북구|연경동|272303352157|연경지묘로|0|7|0|41409|2723013100109710000000003||업무시설|||1|0|0|0||||0|1100518.619101|1772311.911691|1100532.338626|1772320.887159|Daegu|Buk-gu|Yeongyeong-dong|Yeongyeongjimyo-ro|1|34
2726010100|대구광역시|수성구|범어동|272603146013|범어천로|0|214|0|42009|2726010100110040001000002||문화/관광/레저시설|||7|0|0|0||||0|1101046.9642|1763645.666156|1101011.576398|1763639.19309|Daegu|Suseong-gu|Beomeo-dong|Beomeocheon-ro|1|34
2726010100|대구광역시|수성구|범어동|272603146013|범어천로|0|214|0|42009|2726010100110040001000003||업무시설|||10|0|0|0||||0|1101003.85464|1763657.182821|1101011.576398|1763639.19309|Daegu|Suseong-gu|Beomeo-dong|Beomeocheon-ro|1|34
2729011500|대구광역시|달서구|상인동|272904241463|월곡로45길|0|49|0|42792|2729011500114730000016313|고려낙원아파트|주택|2729062500|상인2동|5|0|1|0|106동|||1|1093960.401186|1757867.281733|1093873.058108|1757933.063759|Daegu|Dalseo-gu|Sangin-dong|Wolgok-ro 45-gil|1|34
2811015200|인천광역시|중구|무의동|281103149073|큰무리로|0|11|0|22386|2811015200104790000225847||숙박시설|2811063000|용유동|1|0|0|0||||1|903776.069166|1934373.592391|903771.958207|1934376.805449|Incheon|Jung-gu|Muui-dong|Keunmuri-ro|1|34
